txn_id,gateway_name,gateway_status,response_code,processing_time_ms,device_type,geo_location,processed_timestamp
39509,Stripe,SUCCESS,00,258,ATM,Chicago,2024-09-08 18:41:18
39510,AuthorizeNet,SUCCESS,00,1192,POS,Dallas,2024-09-08 19:30:43
39511,AuthorizeNet,SUCCESS,00,491,POS,New York,2024-09-08 19:41:10
39512,AuthorizeNet,SUCCESS,00,1430,Mobile,New York,2024-09-08 20:19:12
39513,PayPal,SUCCESS,00,865,Desktop,Dallas,2024-09-08 21:05:47
39514,PayPal,SUCCESS,00,1122,POS,Los Angeles,2024-09-08 21:08:49
39515,Square,SUCCESS,00,1126,Desktop,Dallas,2024-09-08 21:50:07
39516,Stripe,SUCCESS,00,755,Mobile,Dallas,2024-09-08 21:55:17
39517,Square,SUCCESS,00,162,Desktop,Chicago,2024-09-08 22:33:57
39518,Stripe,SUCCESS,00,538,Desktop,Dallas,2024-09-08 22:43:55
39519,Stripe,SUCCESS,00,828,POS,New York,2024-09-08 22:51:50
39520,PayPal,SUCCESS,00,1179,ATM,Dallas,2024-09-08 23:39:36
39521,PayPal,SUCCESS,00,642,Mobile,Los Angeles,2024-09-09 00:10:38
39522,Stripe,SUCCESS,00,608,POS,Los Angeles,2024-09-09 00:14:58
39523,AuthorizeNet,SUCCESS,00,676,POS,Los Angeles,2024-09-09 00:16:49
39524,Stripe,SUCCESS,00,784,POS,Dallas,2024-09-09 00:25:59
39525,Square,SUCCESS,00,947,POS,Dallas,2024-09-09 00:32:54
39526,Square,SUCCESS,00,1185,ATM,Los Angeles,2024-09-09 00:39:12
39527,PayPal,SUCCESS,00,614,ATM,New York,2024-09-09 01:22:12
39528,Stripe,SUCCESS,00,373,ATM,Dallas,2024-09-09 02:18:20
39529,PayPal,SUCCESS,00,955,POS,Dallas,2024-09-09 02:23:02
39530,Stripe,SUCCESS,00,571,POS,Chicago,2024-09-09 03:08:55
39531,PayPal,SUCCESS,00,1282,Desktop,Los Angeles,2024-09-09 03:25:26
39532,Square,SUCCESS,00,408,POS,Chicago,2024-09-09 04:33:42
39533,AuthorizeNet,SUCCESS,00,874,Mobile,Chicago,2024-09-09 04:44:28
39534,Square,SUCCESS,00,1340,POS,Chicago,2024-09-09 04:47:03
39535,AuthorizeNet,PENDING,99,1203,POS,Chicago,2024-09-09 05:26:48
39536,Square,SUCCESS,00,222,ATM,Chicago,2024-09-09 06:42:50
39537,PayPal,SUCCESS,00,686,POS,Chicago,2024-09-09 06:59:01
39538,Stripe,SUCCESS,00,1021,Desktop,New York,2024-09-09 07:18:59
39539,Stripe,FAILED,05,1427,ATM,Los Angeles,2024-09-09 07:19:57
39540,Stripe,PENDING,99,532,Mobile,Chicago,2024-09-09 07:21:03
39541,AuthorizeNet,SUCCESS,00,343,Desktop,Dallas,2024-09-09 07:46:37
39542,AuthorizeNet,SUCCESS,00,1464,Desktop,Chicago,2024-09-09 08:22:20
39543,PayPal,SUCCESS,00,1078,Mobile,New York,2024-09-09 09:22:23
39544,Stripe,PENDING,99,1367,Desktop,Chicago,2024-09-09 09:27:49
39545,AuthorizeNet,SUCCESS,00,1034,Mobile,Los Angeles,2024-09-09 09:52:41
39546,Stripe,SUCCESS,00,1362,ATM,Dallas,2024-09-09 10:15:10
39547,AuthorizeNet,SUCCESS,00,1174,Mobile,Dallas,2024-09-09 10:15:54
39548,Square,SUCCESS,00,922,ATM,New York,2024-09-09 10:21:45
39549,PayPal,SUCCESS,00,840,Mobile,New York,2024-09-09 11:39:33
39550,AuthorizeNet,SUCCESS,00,1124,POS,Dallas,2024-09-09 12:37:47
39551,Square,SUCCESS,00,630,Mobile,Dallas,2024-09-09 12:40:33
39552,AuthorizeNet,SUCCESS,00,1209,POS,Chicago,2024-09-09 13:00:52
39553,AuthorizeNet,SUCCESS,00,1497,POS,Los Angeles,2024-09-09 13:17:04
39554,AuthorizeNet,SUCCESS,00,1015,POS,New York,2024-09-09 13:37:11
39555,AuthorizeNet,SUCCESS,00,575,Mobile,Chicago,2024-09-09 13:40:36
39556,AuthorizeNet,SUCCESS,00,1023,Desktop,Dallas,2024-09-09 14:43:32
39557,AuthorizeNet,SUCCESS,00,161,POS,New York,2024-09-09 15:27:12
39558,Stripe,SUCCESS,00,145,Mobile,Chicago,2024-09-09 15:48:00
39559,PayPal,SUCCESS,00,1233,Desktop,Dallas,2024-09-09 16:49:02
39560,Stripe,SUCCESS,00,622,ATM,Dallas,2024-09-09 17:07:40
39561,Stripe,SUCCESS,00,1311,ATM,Los Angeles,2024-09-09 17:10:53
39562,Stripe,FAILED,12,487,Mobile,Los Angeles,2024-09-09 18:11:08
39563,Stripe,SUCCESS,00,207,POS,New York,2024-09-09 18:40:15
39564,Square,SUCCESS,00,350,POS,Dallas,2024-09-09 18:41:06
39565,Stripe,SUCCESS,00,1254,Mobile,Los Angeles,2024-09-09 21:15:22
39566,AuthorizeNet,SUCCESS,00,1086,Mobile,Los Angeles,2024-09-09 21:32:00
39567,Square,SUCCESS,00,830,Mobile,Dallas,2024-09-09 21:41:24
39568,PayPal,SUCCESS,00,1374,Mobile,Dallas,2024-09-09 21:59:35
39569,PayPal,SUCCESS,00,192,ATM,Chicago,2024-09-09 23:08:00
39570,Square,SUCCESS,00,1291,ATM,Dallas,2024-09-09 23:10:39
39571,Stripe,SUCCESS,00,418,Desktop,Dallas,2024-09-09 23:17:09
39572,PayPal,SUCCESS,00,653,ATM,New York,2024-09-09 23:54:35
39573,Square,SUCCESS,00,1444,Mobile,Los Angeles,2024-09-09 23:58:18
39574,PayPal,SUCCESS,00,846,POS,Los Angeles,2024-09-10 00:46:05
39575,Square,SUCCESS,00,652,Mobile,Dallas,2024-09-10 00:48:22
39576,Stripe,SUCCESS,00,1327,Mobile,New York,2024-09-10 04:22:03
39577,Stripe,SUCCESS,00,1028,Desktop,Dallas,2024-09-10 06:10:15
39578,Stripe,SUCCESS,00,633,POS,Los Angeles,2024-09-10 06:26:00
39579,PayPal,SUCCESS,00,271,POS,Dallas,2024-09-10 07:29:47
39580,Stripe,FAILED,12,132,POS,Dallas,2024-09-10 09:21:00
39581,PayPal,SUCCESS,00,557,POS,Los Angeles,2024-09-10 10:18:12
39582,Square,SUCCESS,00,610,Desktop,New York,2024-09-10 10:41:00
39583,Stripe,FAILED,05,878,Mobile,Dallas,2024-09-10 11:48:43
39584,PayPal,SUCCESS,00,1123,Desktop,Chicago,2024-09-10 13:06:12
39585,AuthorizeNet,SUCCESS,00,805,Mobile,Dallas,2024-09-10 13:06:15
39586,PayPal,SUCCESS,00,231,Desktop,Dallas,2024-09-10 13:21:00
39587,PayPal,SUCCESS,00,1369,Mobile,Dallas,2024-09-10 14:02:51
39588,PayPal,SUCCESS,00,562,ATM,Dallas,2024-09-10 14:36:00
39589,PayPal,SUCCESS,00,327,Mobile,Dallas,2024-09-10 14:37:51
39590,Square,SUCCESS,00,199,POS,Chicago,2024-09-10 15:23:44
39591,PayPal,SUCCESS,00,110,Mobile,Dallas,2024-09-10 15:34:45
39592,PayPal,FAILED,12,391,ATM,Chicago,2024-09-10 15:40:17
39593,AuthorizeNet,SUCCESS,00,683,ATM,Chicago,2024-09-10 16:03:54
39594,Square,SUCCESS,00,1111,POS,Dallas,2024-09-10 16:58:13
39595,AuthorizeNet,SUCCESS,00,472,POS,Dallas,2024-09-10 17:24:47
39596,PayPal,SUCCESS,00,940,POS,Dallas,2024-09-10 17:45:39
39597,Square,SUCCESS,00,978,Desktop,New York,2024-09-10 18:24:02
39598,PayPal,SUCCESS,00,166,Desktop,New York,2024-09-10 20:38:05
39599,Square,SUCCESS,00,1162,ATM,Dallas,2024-09-10 20:54:35
39600,PayPal,SUCCESS,00,274,Mobile,New York,2024-09-10 21:13:15
39601,AuthorizeNet,SUCCESS,00,448,Mobile,New York,2024-09-10 22:11:25
39602,Stripe,SUCCESS,00,915,ATM,Chicago,2024-09-10 22:28:14
39603,Stripe,SUCCESS,00,800,ATM,Chicago,2024-09-10 23:36:57
39604,AuthorizeNet,SUCCESS,00,1027,POS,Chicago,2024-09-11 00:38:05
39605,Square,SUCCESS,00,161,Mobile,Los Angeles,2024-09-11 00:45:32
39606,Square,SUCCESS,00,324,Desktop,Los Angeles,2024-09-11 00:50:21
39607,AuthorizeNet,SUCCESS,00,1291,Mobile,New York,2024-09-11 01:01:27
39608,Stripe,SUCCESS,00,408,Desktop,New York,2024-09-11 01:24:43
39609,AuthorizeNet,SUCCESS,00,313,POS,Los Angeles,2024-09-11 01:51:24
39610,Square,SUCCESS,00,1364,Desktop,Chicago,2024-09-11 02:50:47
39611,Stripe,SUCCESS,00,944,POS,Los Angeles,2024-09-11 03:19:05
39612,Stripe,SUCCESS,00,664,POS,Chicago,2024-09-11 03:59:38
39613,PayPal,SUCCESS,00,153,POS,Chicago,2024-09-11 05:24:06
39614,PayPal,SUCCESS,00,437,Desktop,New York,2024-09-11 05:43:38
39615,Stripe,SUCCESS,00,991,Mobile,Dallas,2024-09-11 07:47:48
39616,Square,SUCCESS,00,831,Desktop,Dallas,2024-09-11 09:09:24
39617,Square,SUCCESS,00,155,POS,Chicago,2024-09-11 09:31:13
39618,AuthorizeNet,SUCCESS,00,1402,Mobile,Dallas,2024-09-11 13:03:23
39619,AuthorizeNet,SUCCESS,00,1380,POS,Los Angeles,2024-09-11 13:10:04
39620,AuthorizeNet,SUCCESS,00,855,ATM,New York,2024-09-11 14:42:36
39621,Square,SUCCESS,00,338,POS,Los Angeles,2024-09-11 14:50:37
39622,AuthorizeNet,FAILED,12,272,Mobile,New York,2024-09-11 17:05:29
39623,AuthorizeNet,SUCCESS,00,112,ATM,New York,2024-09-11 17:39:29
39624,Stripe,SUCCESS,00,773,Mobile,Dallas,2024-09-11 17:50:41
39625,PayPal,SUCCESS,00,1436,Mobile,Dallas,2024-09-11 18:05:01
39626,Stripe,SUCCESS,00,655,Mobile,Los Angeles,2024-09-11 18:07:00
39627,PayPal,SUCCESS,00,117,ATM,Dallas,2024-09-11 20:01:14
39628,AuthorizeNet,SUCCESS,00,1445,ATM,Chicago,2024-09-11 20:16:54
39629,PayPal,SUCCESS,00,444,ATM,Dallas,2024-09-11 20:51:59
39630,Stripe,SUCCESS,00,152,Desktop,New York,2024-09-11 21:43:07
39631,Stripe,SUCCESS,00,330,Desktop,New York,2024-09-11 23:13:48
39632,PayPal,SUCCESS,00,801,ATM,Dallas,2024-09-11 23:53:25
39633,Stripe,SUCCESS,00,704,ATM,Dallas,2024-09-12 00:07:40
39634,Stripe,SUCCESS,00,260,POS,New York,2024-09-12 00:53:20
39635,PayPal,SUCCESS,00,1053,Desktop,Chicago,2024-09-12 01:22:53
39636,Square,SUCCESS,00,1457,Desktop,Chicago,2024-09-12 01:41:28
39637,Stripe,FAILED,05,1252,ATM,New York,2024-09-12 02:12:07
39638,Square,SUCCESS,00,624,ATM,Dallas,2024-09-12 02:53:02
39639,PayPal,FAILED,05,1381,ATM,Los Angeles,2024-09-12 02:59:49
39640,Square,SUCCESS,00,1107,ATM,Los Angeles,2024-09-12 03:00:33
39641,Square,SUCCESS,00,176,ATM,Dallas,2024-09-12 03:51:01
39642,Stripe,SUCCESS,00,1254,ATM,Chicago,2024-09-12 04:34:17
39643,AuthorizeNet,SUCCESS,00,164,Desktop,Chicago,2024-09-12 05:12:56
39644,PayPal,SUCCESS,00,1103,Mobile,Chicago,2024-09-12 05:53:17
39645,PayPal,SUCCESS,00,842,POS,New York,2024-09-12 06:00:34
39646,Square,SUCCESS,00,554,Mobile,Los Angeles,2024-09-12 06:02:06
39647,Stripe,SUCCESS,00,884,ATM,Chicago,2024-09-12 07:01:47
39648,AuthorizeNet,SUCCESS,00,845,POS,New York,2024-09-12 07:15:40
39649,AuthorizeNet,SUCCESS,00,1256,Desktop,Dallas,2024-09-12 08:06:17
39650,Square,SUCCESS,00,1170,Mobile,Los Angeles,2024-09-12 08:32:30
39651,PayPal,SUCCESS,00,414,Mobile,Chicago,2024-09-12 08:58:57
39652,Square,SUCCESS,00,297,ATM,Dallas,2024-09-12 08:59:29
39653,Stripe,SUCCESS,00,1450,POS,Dallas,2024-09-12 10:19:24
39654,PayPal,SUCCESS,00,1391,ATM,Chicago,2024-09-12 10:20:40
39655,PayPal,SUCCESS,00,475,Mobile,Chicago,2024-09-12 10:40:29
39656,AuthorizeNet,SUCCESS,00,366,Desktop,Los Angeles,2024-09-12 10:47:51
39657,Square,SUCCESS,00,1095,Desktop,Dallas,2024-09-12 11:33:49
39658,Stripe,SUCCESS,00,1081,POS,Los Angeles,2024-09-12 12:39:07
39659,Square,SUCCESS,00,897,Mobile,Dallas,2024-09-12 13:01:08
39660,PayPal,SUCCESS,00,575,Mobile,New York,2024-09-12 14:44:02
39661,Square,SUCCESS,00,1468,ATM,Chicago,2024-09-12 14:50:47
39662,PayPal,SUCCESS,00,770,Mobile,Los Angeles,2024-09-12 14:55:01
39663,Square,SUCCESS,00,1445,ATM,Chicago,2024-09-12 15:17:23
39664,Square,SUCCESS,00,213,Mobile,Los Angeles,2024-09-12 15:28:48
39665,Stripe,SUCCESS,00,1327,ATM,Dallas,2024-09-12 16:16:20
39666,Stripe,SUCCESS,00,518,Desktop,Dallas,2024-09-12 16:26:06
39667,AuthorizeNet,SUCCESS,00,399,Desktop,Dallas,2024-09-12 16:59:10
39668,Square,SUCCESS,00,890,Desktop,Chicago,2024-09-12 17:17:45
39669,Stripe,SUCCESS,00,779,Mobile,New York,2024-09-12 17:45:53
39670,PayPal,SUCCESS,00,1485,Desktop,New York,2024-09-12 18:36:27
39671,AuthorizeNet,SUCCESS,00,211,Mobile,New York,2024-09-12 19:00:09
39672,Stripe,SUCCESS,00,337,Mobile,Chicago,2024-09-12 19:26:08
39673,AuthorizeNet,SUCCESS,00,621,ATM,Los Angeles,2024-09-12 20:36:45
39674,PayPal,SUCCESS,00,898,Desktop,Dallas,2024-09-12 21:42:26
39675,Square,SUCCESS,00,1165,ATM,Chicago,2024-09-12 22:13:06
39676,Stripe,SUCCESS,00,1233,Desktop,New York,2024-09-12 22:33:42
39677,Stripe,SUCCESS,00,947,Mobile,Chicago,2024-09-12 22:35:05
39678,Square,SUCCESS,00,1086,ATM,Chicago,2024-09-12 22:51:45
39679,AuthorizeNet,SUCCESS,00,1218,POS,Dallas,2024-09-12 22:53:42
39680,Stripe,SUCCESS,00,297,Mobile,New York,2024-09-12 23:04:55
39681,Square,SUCCESS,00,1013,Desktop,Chicago,2024-09-13 00:33:59
39682,Square,FAILED,12,918,ATM,Los Angeles,2024-09-13 01:43:59
39683,Square,SUCCESS,00,718,ATM,Chicago,2024-09-13 02:40:54
39684,Square,SUCCESS,00,972,Desktop,Dallas,2024-09-13 02:46:55
39685,PayPal,FAILED,05,1193,ATM,New York,2024-09-13 03:27:42
39686,PayPal,SUCCESS,00,269,Desktop,New York,2024-09-13 03:40:12
39687,PayPal,SUCCESS,00,1489,POS,Dallas,2024-09-13 03:50:27
39688,Stripe,SUCCESS,00,264,ATM,Los Angeles,2024-09-13 03:59:16
39689,Stripe,SUCCESS,00,1306,ATM,Los Angeles,2024-09-13 05:54:10
39690,Stripe,SUCCESS,00,419,Mobile,Chicago,2024-09-13 07:10:40
39691,Square,SUCCESS,00,1408,Desktop,New York,2024-09-13 07:56:05
39692,Square,SUCCESS,00,105,Mobile,Dallas,2024-09-13 08:45:43
39693,Square,SUCCESS,00,1111,Desktop,New York,2024-09-13 09:01:10
39694,Stripe,SUCCESS,00,591,POS,New York,2024-09-13 09:16:44
39695,Stripe,SUCCESS,00,431,ATM,New York,2024-09-13 09:26:42
39696,PayPal,FAILED,12,665,POS,Los Angeles,2024-09-13 09:47:13
39697,Stripe,SUCCESS,00,1397,Desktop,Chicago,2024-09-13 09:50:30
39698,Square,SUCCESS,00,1259,Desktop,Chicago,2024-09-13 10:14:36
39699,PayPal,SUCCESS,00,292,ATM,Los Angeles,2024-09-13 10:32:43
39700,PayPal,SUCCESS,00,252,Mobile,Chicago,2024-09-13 10:51:14
39701,Stripe,SUCCESS,00,1092,Mobile,New York,2024-09-13 11:18:02
39702,AuthorizeNet,SUCCESS,00,645,POS,Los Angeles,2024-09-13 11:56:15
39703,Stripe,SUCCESS,00,1159,ATM,New York,2024-09-13 12:13:04
39704,Stripe,SUCCESS,00,1000,ATM,Chicago,2024-09-13 12:44:24
39705,Stripe,SUCCESS,00,1378,POS,Dallas,2024-09-13 14:39:09
39706,Square,SUCCESS,00,877,Desktop,Dallas,2024-09-13 16:24:08
39707,Stripe,SUCCESS,00,741,POS,Los Angeles,2024-09-13 16:30:19
39708,Square,SUCCESS,00,847,ATM,Chicago,2024-09-13 16:53:33
39709,Stripe,SUCCESS,00,143,Mobile,Chicago,2024-09-13 17:14:09
39710,AuthorizeNet,SUCCESS,00,1090,Desktop,Dallas,2024-09-13 18:11:13
39711,Stripe,FAILED,05,989,ATM,New York,2024-09-13 18:22:41
39712,PayPal,SUCCESS,00,983,Mobile,New York,2024-09-13 18:26:23
39713,Stripe,SUCCESS,00,1103,POS,New York,2024-09-13 19:31:12
39714,AuthorizeNet,SUCCESS,00,1088,POS,New York,2024-09-13 19:36:57
39715,PayPal,SUCCESS,00,283,ATM,Chicago,2024-09-13 20:37:04
39716,PayPal,SUCCESS,00,476,ATM,Los Angeles,2024-09-13 20:44:12
39717,Square,SUCCESS,00,1244,Mobile,Dallas,2024-09-13 21:44:08
39718,AuthorizeNet,SUCCESS,00,876,POS,Los Angeles,2024-09-13 23:11:04
39719,PayPal,SUCCESS,00,119,POS,Dallas,2024-09-13 23:29:56
39720,PayPal,SUCCESS,00,224,ATM,Dallas,2024-09-14 01:05:35
39721,AuthorizeNet,SUCCESS,00,1164,Desktop,Dallas,2024-09-14 01:19:01
39722,AuthorizeNet,SUCCESS,00,1333,Mobile,Chicago,2024-09-14 01:32:36
39723,Square,SUCCESS,00,387,Desktop,Chicago,2024-09-14 01:56:04
39724,Square,FAILED,12,1364,Mobile,Los Angeles,2024-09-14 03:18:01
39725,AuthorizeNet,SUCCESS,00,389,Desktop,New York,2024-09-14 05:24:27
39726,AuthorizeNet,SUCCESS,00,1263,POS,New York,2024-09-14 06:09:57
39727,Square,SUCCESS,00,155,Desktop,Dallas,2024-09-14 06:22:14
39728,Square,SUCCESS,00,1170,ATM,Dallas,2024-09-14 08:25:02
39729,AuthorizeNet,SUCCESS,00,800,POS,Los Angeles,2024-09-14 09:20:31
39730,Square,SUCCESS,00,924,Desktop,New York,2024-09-14 09:55:55
39731,Square,SUCCESS,00,818,ATM,New York,2024-09-14 11:24:26
39732,Stripe,SUCCESS,00,1315,ATM,Chicago,2024-09-14 11:44:04
39733,PayPal,PENDING,99,179,ATM,Los Angeles,2024-09-14 11:46:47
39734,Stripe,SUCCESS,00,1121,Mobile,New York,2024-09-14 12:42:28
39735,PayPal,SUCCESS,00,1096,Mobile,Chicago,2024-09-14 13:11:24
39736,Square,FAILED,12,981,ATM,Chicago,2024-09-14 13:31:04
39737,AuthorizeNet,SUCCESS,00,487,Mobile,New York,2024-09-14 13:31:09
39738,Square,SUCCESS,00,917,ATM,Dallas,2024-09-14 14:00:51
39739,Stripe,SUCCESS,00,1143,ATM,Dallas,2024-09-14 15:34:10
39740,PayPal,SUCCESS,00,1129,Desktop,Dallas,2024-09-14 15:44:24
39741,Stripe,SUCCESS,00,1416,Desktop,Dallas,2024-09-14 16:22:48
39742,AuthorizeNet,SUCCESS,00,262,Desktop,Los Angeles,2024-09-14 16:23:01
39743,PayPal,SUCCESS,00,689,POS,New York,2024-09-14 17:03:34
39744,Stripe,SUCCESS,00,1090,ATM,Dallas,2024-09-14 18:42:21
39745,Stripe,SUCCESS,00,1172,Desktop,Chicago,2024-09-14 19:10:54
39746,PayPal,SUCCESS,00,330,ATM,New York,2024-09-14 20:14:03
39747,Square,SUCCESS,00,284,ATM,Dallas,2024-09-14 20:24:46
39748,AuthorizeNet,SUCCESS,00,1150,Desktop,Dallas,2024-09-14 21:11:07
39749,AuthorizeNet,SUCCESS,00,1115,Desktop,Chicago,2024-09-14 22:31:32
39750,AuthorizeNet,SUCCESS,00,173,Desktop,New York,2024-09-15 01:04:12
39751,Square,SUCCESS,00,433,Desktop,Los Angeles,2024-09-15 02:41:36
39752,Square,SUCCESS,00,363,Desktop,Chicago,2024-09-15 03:00:26
39753,Stripe,SUCCESS,00,833,ATM,New York,2024-09-15 03:51:46
39754,AuthorizeNet,SUCCESS,00,372,POS,Los Angeles,2024-09-15 04:03:14
39755,Stripe,SUCCESS,00,1090,ATM,Dallas,2024-09-15 05:06:29
39756,AuthorizeNet,SUCCESS,00,700,ATM,New York,2024-09-15 05:41:35
39757,AuthorizeNet,SUCCESS,00,532,Mobile,Los Angeles,2024-09-15 05:59:41
39758,AuthorizeNet,SUCCESS,00,361,Mobile,New York,2024-09-15 06:28:21
39759,PayPal,SUCCESS,00,911,Mobile,New York,2024-09-15 06:39:11
39760,Square,SUCCESS,00,1353,ATM,Dallas,2024-09-15 06:47:59
39761,Stripe,SUCCESS,00,838,ATM,New York,2024-09-15 07:13:58
39762,Stripe,SUCCESS,00,907,Desktop,Los Angeles,2024-09-15 08:02:36
39763,Stripe,FAILED,05,504,Mobile,Chicago,2024-09-15 08:41:34
39764,Stripe,SUCCESS,00,1227,Mobile,New York,2024-09-15 08:52:20
39765,Square,SUCCESS,00,1367,Desktop,Dallas,2024-09-15 09:12:12
39766,Square,SUCCESS,00,330,Desktop,Chicago,2024-09-15 09:33:22
39767,PayPal,SUCCESS,00,838,ATM,Los Angeles,2024-09-15 09:36:01
39768,PayPal,SUCCESS,00,1290,POS,Dallas,2024-09-15 10:04:05
39769,Stripe,SUCCESS,00,913,Mobile,New York,2024-09-15 10:21:39
39770,PayPal,SUCCESS,00,250,Mobile,New York,2024-09-15 10:53:04
39771,Stripe,SUCCESS,00,657,ATM,Chicago,2024-09-15 11:20:47
39772,Square,FAILED,12,1047,ATM,Los Angeles,2024-09-15 11:21:56
39773,AuthorizeNet,SUCCESS,00,1351,Desktop,Dallas,2024-09-15 12:33:49
39774,Square,SUCCESS,00,682,POS,Chicago,2024-09-15 12:56:00
39775,Stripe,SUCCESS,00,1290,POS,Chicago,2024-09-15 13:03:46
39776,Square,SUCCESS,00,974,ATM,Dallas,2024-09-15 13:55:13
39777,Stripe,SUCCESS,00,1373,Mobile,New York,2024-09-15 14:09:02
39778,AuthorizeNet,SUCCESS,00,1497,Desktop,Dallas,2024-09-15 14:33:55
39779,AuthorizeNet,SUCCESS,00,860,Mobile,Chicago,2024-09-15 17:30:40
39780,Square,SUCCESS,00,614,ATM,Chicago,2024-09-15 17:47:22
39781,AuthorizeNet,FAILED,05,388,Mobile,New York,2024-09-15 18:16:11
39782,Stripe,SUCCESS,00,170,ATM,Chicago,2024-09-15 18:36:24
39783,AuthorizeNet,SUCCESS,00,1057,Desktop,New York,2024-09-15 18:58:02
39784,AuthorizeNet,SUCCESS,00,817,Mobile,Chicago,2024-09-15 19:13:55
39785,AuthorizeNet,SUCCESS,00,654,Desktop,New York,2024-09-15 19:23:25
39786,Stripe,SUCCESS,00,374,ATM,Los Angeles,2024-09-15 20:40:36
39787,Stripe,SUCCESS,00,257,POS,Chicago,2024-09-15 20:57:02
39788,Stripe,SUCCESS,00,581,POS,Dallas,2024-09-15 21:08:15
39789,PayPal,SUCCESS,00,544,POS,Chicago,2024-09-15 21:10:05
39790,PayPal,SUCCESS,00,602,Desktop,New York,2024-09-15 21:34:30
39791,PayPal,SUCCESS,00,826,ATM,Los Angeles,2024-09-15 21:46:04
39792,Square,FAILED,12,105,POS,Dallas,2024-09-15 21:49:10
39793,PayPal,FAILED,05,903,Mobile,Los Angeles,2024-09-15 23:15:37
39794,PayPal,SUCCESS,00,185,POS,Los Angeles,2024-09-15 23:29:36
39795,AuthorizeNet,SUCCESS,00,157,POS,New York,2024-09-15 23:56:35
39796,AuthorizeNet,SUCCESS,00,667,Mobile,Dallas,2024-09-16 01:44:00
39797,Stripe,SUCCESS,00,1486,Mobile,New York,2024-09-16 02:12:31
39798,AuthorizeNet,SUCCESS,00,267,Desktop,New York,2024-09-16 03:09:17
39799,PayPal,SUCCESS,00,507,POS,Dallas,2024-09-16 03:10:49
39800,AuthorizeNet,SUCCESS,00,481,POS,Chicago,2024-09-16 03:40:43
39801,Square,SUCCESS,00,1364,Mobile,Los Angeles,2024-09-16 03:49:53
39802,AuthorizeNet,SUCCESS,00,536,Desktop,Dallas,2024-09-16 04:06:20
39803,Stripe,SUCCESS,00,1092,Desktop,New York,2024-09-16 05:06:51
39804,Square,SUCCESS,00,1276,ATM,New York,2024-09-16 07:21:33
39805,AuthorizeNet,SUCCESS,00,467,ATM,Los Angeles,2024-09-16 08:50:43
39806,Stripe,SUCCESS,00,1246,Desktop,Chicago,2024-09-16 09:19:56
39807,PayPal,SUCCESS,00,1192,Desktop,Los Angeles,2024-09-16 09:50:44
39808,Stripe,SUCCESS,00,1006,POS,Dallas,2024-09-16 10:37:37
39809,Square,SUCCESS,00,1076,Desktop,New York,2024-09-16 10:45:38
39810,PayPal,PENDING,99,680,POS,New York,2024-09-16 11:58:31
39811,PayPal,SUCCESS,00,226,POS,Los Angeles,2024-09-16 11:59:51
39812,AuthorizeNet,SUCCESS,00,750,Mobile,Chicago,2024-09-16 12:31:18
39813,AuthorizeNet,SUCCESS,00,987,Desktop,Los Angeles,2024-09-16 13:30:03
39814,AuthorizeNet,FAILED,12,297,POS,New York,2024-09-16 15:15:45
39815,PayPal,SUCCESS,00,127,ATM,Los Angeles,2024-09-16 15:20:43
39816,Square,FAILED,12,1413,Mobile,Chicago,2024-09-16 15:37:02
39817,Square,SUCCESS,00,792,Mobile,Chicago,2024-09-16 15:46:28
39818,PayPal,SUCCESS,00,585,ATM,Chicago,2024-09-16 16:57:28
39819,Square,SUCCESS,00,1088,ATM,New York,2024-09-16 17:38:28
39820,Square,SUCCESS,00,1028,POS,Los Angeles,2024-09-16 17:50:27
39821,Stripe,SUCCESS,00,532,ATM,Chicago,2024-09-16 18:10:25
39822,PayPal,SUCCESS,00,316,ATM,Los Angeles,2024-09-16 18:37:52
39823,Square,SUCCESS,00,356,Desktop,Los Angeles,2024-09-16 19:08:57
39824,Square,SUCCESS,00,1454,Desktop,Chicago,2024-09-16 20:09:10
39825,Stripe,SUCCESS,00,1039,POS,New York,2024-09-16 20:12:37
39826,Stripe,SUCCESS,00,1076,Desktop,Dallas,2024-09-16 20:15:50
39827,PayPal,SUCCESS,00,1016,Mobile,Los Angeles,2024-09-16 20:44:03
39828,Square,FAILED,12,468,POS,Chicago,2024-09-16 21:59:20
39829,Square,SUCCESS,00,522,ATM,Dallas,2024-09-16 22:13:40
39830,AuthorizeNet,SUCCESS,00,564,Mobile,New York,2024-09-16 23:05:10
39831,PayPal,SUCCESS,00,484,ATM,Dallas,2024-09-17 02:59:40
39832,Square,FAILED,12,1238,POS,Dallas,2024-09-17 03:11:06
39833,AuthorizeNet,SUCCESS,00,1117,Desktop,Dallas,2024-09-17 03:35:06
39834,Stripe,SUCCESS,00,249,POS,Los Angeles,2024-09-17 03:45:18
39835,Square,SUCCESS,00,1160,POS,Chicago,2024-09-17 04:49:52
39836,PayPal,SUCCESS,00,1442,Mobile,Los Angeles,2024-09-17 05:01:50
39837,PayPal,SUCCESS,00,929,ATM,Dallas,2024-09-17 05:57:59
39838,Square,SUCCESS,00,777,Desktop,Chicago,2024-09-17 06:40:37
39839,Stripe,SUCCESS,00,1031,Desktop,Chicago,2024-09-17 06:54:17
39840,AuthorizeNet,SUCCESS,00,154,Mobile,New York,2024-09-17 07:10:21
39841,PayPal,SUCCESS,00,695,Desktop,New York,2024-09-17 07:49:41
